X,Y,Z_PID_Input,Setpoint_PID,Servo_PID_Output,Temp_degC,Sys_cal,G_cal,A_cal,M_cal
98.750,-47.187,7.938,90.0000,86.166,34,3,3,3,3
99.250,-46.500,9.312,90.0000,84.722,34,3,3,3,3
95.500,-41.937,6.875,90.0000,87.281,34,3,3,3,3
93.688,-10.875,14.812,90.0000,78.947,34,3,3,3,3
90.625,-1.000,18.750,90.0000,74.813,34,3,3,3,3
93.500,4.125,21.687,90.0000,71.728,34,3,3,3,3
96.125,7.188,22.562,90.0000,70.809,34,3,3,3,3
96.688,6.438,21.062,90.0000,72.384,34,3,3,3,3
95.688,3.375,19.375,90.0000,74.156,34,3,3,3,3
95.875,-4.750,18.375,90.0000,75.206,34,3,3,3,3
99.000,-29.875,15.187,90.0000,78.553,34,3,3,3,3
94.625,-43.812,14.375,90.0000,79.406,34,3,3,3,3
94.250,-51.937,11.312,90.0000,82.622,34,3,3,3,3
94.063,-52.687,9.625,90.0000,84.394,34,3,3,3,3
92.000,-47.500,8.375,90.0000,85.706,34,3,3,3,3
93.125,-25.812,9.500,90.0000,84.525,34,3,3,3,3
93.125,-10.500,13.437,90.0000,80.391,34,3,3,3,3
91.313,7.313,16.312,90.0000,77.372,34,3,3,3,3
90.938,16.187,19.750,90.0000,73.763,34,3,3,3,3
91.125,21.062,21.812,90.0000,71.597,34,3,3,3,3
91.375,21.062,22.000,90.0000,71.400,34,3,3,3,3
95.000,17.125,24.437,90.0000,68.841,34,3,3,3,3
97.125,-1.500,35.562,90.0000,57.159,34,3,3,3,3
92.625,-7.375,50.312,90.0000,41.672,34,3,3,3,3
90.063,-9.375,57.062,90.0000,34.584,34,3,3,3,3
92.313,-9.062,54.875,90.0000,36.881,34,3,3,3,3
92.438,-11.437,37.500,90.0000,55.125,34,3,3,3,3
89.750,-14.250,21.437,90.0000,71.991,34,3,3,3,3
85.125,-17.375,0.750,90.0000,93.712,34,3,3,3,3
84.000,-16.750,-12.187,90.0000,107.297,34,3,3,3,3
85.938,-15.937,-20.375,90.0000,115.894,34,3,3,3,3
86.813,-16.312,-15.437,90.0000,110.709,34,3,3,3,3
86.688,-12.625,5.438,90.0000,88.791,34,3,3,3,3
92.625,-6.750,37.562,90.0000,55.059,34,3,3,3,3
91.875,-4.188,43.312,90.0000,49.022,34,3,3,3,3
96.000,-1.187,47.000,90.0000,45.150,34,2,3,3,3
95.625,-2.937,41.937,90.0000,50.466,34,2,3,3,3
91.938,-9.687,17.375,90.0000,76.256,34,2,3,3,3
86.063,-14.812,-6.625,90.0000,101.456,34,2,3,3,3
82.750,-13.500,-20.187,90.0000,115.697,34,3,3,3,3
83.250,-13.937,-21.937,90.0000,117.534,34,3,3,3,3
84.125,-14.625,-15.125,90.0000,110.381,34,3,3,3,3
84.563,-7.063,9.750,90.0000,84.263,34,3,3,3,3
85.250,0.000,34.250,90.0000,58.537,34,3,3,3,3
84.813,-0.250,51.375,90.0000,40.556,34,3,3,3,3
82.563,0.500,74.500,90.0000,16.275,34,3,3,3,3
90.313,4.313,123.875,90.0000,0.000,34,2,3,3,3
261.062,1.812,150.625,90.0000,0.000,34,2,3,3,3
78.875,-0.563,130.563,90.0000,0.000,34,2,3,3,3
74.938,-4.188,83.875,90.0000,6.431,34,1,3,3,3
81.750,-4.750,38.750,90.0000,53.812,34,1,3,3,3
82.438,-10.750,6.938,90.0000,87.216,34,1,3,3,3
86.625,-15.187,-7.500,90.0000,102.375,34,1,3,3,3
90.813,-17.062,-11.937,90.0000,107.034,34,1,3,3,3
93.250,-16.125,-15.687,90.0000,110.972,34,2,3,3,3
94.875,-15.312,-18.562,90.0000,113.991,34,3,3,3,3
95.188,-15.625,-16.437,90.0000,111.759,34,3,3,3,3
91.313,-19.375,-16.187,90.0000,111.497,34,3,3,3,3
88.250,-17.625,-10.812,90.0000,105.853,34,3,3,3,3
89.000,-0.375,9.875,90.0000,84.131,34,3,3,3,3
88.813,14.500,20.812,90.0000,72.647,34,3,3,3,3
86.688,22.437,25.312,90.0000,67.922,34,3,3,3,3
84.063,26.812,29.625,90.0000,63.394,34,3,3,3,3
88.875,22.812,30.562,90.0000,62.409,34,3,3,3,3
93.563,3.812,16.625,90.0000,77.044,34,3,3,3,3
89.750,-23.312,-1.625,90.0000,96.206,34,3,3,3,3
86.688,-34.125,-13.375,90.0000,108.544,34,3,3,3,3
87.250,-45.437,-16.875,90.0000,112.219,34,3,3,3,3
88.750,-45.687,-18.875,90.0000,114.319,34,3,3,3,3
89.938,-40.062,-15.250,90.0000,110.513,34,3,3,3,3
89.438,-21.000,-13.562,90.0000,108.741,34,3,3,3,3
90.500,-3.000,-9.375,90.0000,104.344,34,3,3,3,3
89.563,6.563,-1.187,90.0000,95.747,34,3,3,3,3
89.938,8.562,5.563,90.0000,88.659,34,3,3,3,3
88.625,-0.312,1.562,90.0000,92.859,34,3,3,3,3
89.313,-21.312,-1.250,90.0000,95.812,34,3,3,3,3
90.938,-33.062,-5.500,90.0000,100.275,34,3,3,3,3
87.875,-38.312,-10.937,90.0000,105.984,34,3,3,3,3
88.875,-40.687,-10.562,90.0000,105.591,34,3,3,3,3
88.750,-31.250,-6.375,90.0000,101.194,34,3,3,3,3
92.438,-9.187,3.562,90.0000,90.759,34,3,3,3,3
90.000,7.625,1.750,90.0000,92.663,34,3,3,3,3
92.563,14.000,9.062,90.0000,84.984,34,3,3,3,3
93.375,12.500,12.937,90.0000,80.916,34,3,3,3,3
93.313,-9.125,15.437,90.0000,78.291,34,3,3,3,3
85.750,-35.937,11.625,90.0000,82.294,34,3,3,3,3
84.250,-37.812,14.937,90.0000,78.816,34,3,3,3,3
88.688,-30.937,25.812,90.0000,67.397,34,3,3,3,3
102.313,-17.062,52.125,90.0000,39.769,34,3,3,3,3
109.313,-9.125,65.813,90.0000,25.397,34,3,3,3,3
96.000,-18.312,24.937,90.0000,68.316,34,2,3,3,3
81.125,-19.250,-21.250,90.0000,116.812,34,1,3,3,3
79.750,-16.937,-25.875,90.0000,121.669,34,1,3,3,3
84.750,-16.187,-17.062,90.0000,112.416,34,1,3,3,3
93.938,-10.375,27.312,90.0000,65.822,34,1,3,3,3
93.250,-14.750,33.875,90.0000,58.931,34,1,3,3,3
95.125,-15.000,28.812,90.0000,64.247,34,2,3,3,3
100.813,-13.875,24.312,90.0000,68.972,34,2,3,3,3
90.438,-16.562,12.562,90.0000,81.309,34,2,3,3,3
82.063,-17.437,-0.250,90.0000,94.763,34,3,3,3,3
84.063,-11.750,0.187,90.0000,94.303,34,3,3,3,3
88.688,4.563,9.625,90.0000,84.394,34,3,3,3,3
93.063,19.750,26.312,90.0000,66.872,34,3,3,3,3
92.375,19.187,28.375,90.0000,64.706,34,3,3,3,3
90.063,7.438,23.562,90.0000,69.759,34,3,3,3,3
86.750,-14.312,17.687,90.0000,75.928,34,3,3,3,3
85.000,-29.437,17.625,90.0000,75.994,34,3,3,3,3
83.875,-23.437,4.438,90.0000,89.841,34,3,3,3,3
86.688,-9.500,0.938,90.0000,93.516,34,3,3,3,3
92.438,-3.687,8.062,90.0000,86.034,34,3,3,3,3
102.438,3.625,33.312,90.0000,59.522,34,3,3,3,3
109.875,5.813,45.562,90.0000,46.659,34,3,3,3,3
91.375,-7.063,4.688,90.0000,89.578,34,3,3,3,3
82.438,-12.562,-17.750,90.0000,113.138,34,2,3,3,3
101.563,-15.125,6.000,90.0000,88.200,34,2,3,3,3
103.375,-32.312,17.312,90.0000,76.322,34,2,3,3,3
100.750,-36.062,38.875,90.0000,53.681,34,2,3,3,3
110.625,6.875,79.625,90.0000,10.894,34,2,3,3,3
108.375,18.000,93.188,90.0000,0.000,34,2,3,3,3
87.688,4.063,29.625,90.0000,63.394,34,1,3,3,3
93.563,-18.875,-11.750,90.0000,106.837,34,0,3,3,3
105.688,-32.000,19.812,90.0000,73.697,34,0,3,3,3
117.375,-9.125,58.875,90.0000,32.681,34,0,3,3,3
98.188,-3.125,13.437,90.0000,80.391,34,1,3,3,3
93.813,-9.187,-8.687,90.0000,103.622,34,1,3,3,3
100.813,-1.187,8.937,90.0000,85.116,34,1,3,3,3
96.063,12.312,12.812,90.0000,81.047,34,1,3,3,3
91.938,20.625,14.187,90.0000,79.603,34,2,3,3,3
93.625,13.187,13.687,90.0000,80.128,34,2,3,3,3
99.000,-22.750,13.812,90.0000,79.997,34,3,3,3,3
93.250,-44.562,10.125,90.0000,83.869,34,3,3,3,3
93.000,-44.000,8.625,90.0000,85.444,34,3,3,3,3
92.938,-36.750,11.375,90.0000,82.556,34,3,3,3,3
93.750,-29.250,11.562,90.0000,82.359,34,3,3,3,3
87.563,8.250,5.938,90.0000,88.266,34,3,3,3,3
87.688,17.000,13.562,90.0000,80.259,34,3,3,3,3
88.625,14.125,10.687,90.0000,83.278,34,3,3,3,3
95.313,-8.500,7.125,90.0000,87.019,34,3,3,3,3
93.938,-37.812,5.125,90.0000,89.119,34,3,3,3,3
93.750,-42.500,6.813,90.0000,87.347,34,3,3,3,3
92.750,-35.250,5.438,90.0000,88.791,34,3,3,3,3
94.250,-31.937,10.125,90.0000,83.869,34,3,3,3,3
98.500,-25.125,19.750,90.0000,73.763,34,3,3,3,3
94.000,7.125,21.312,90.0000,72.122,34,3,3,3,3
88.688,15.562,16.562,90.0000,77.109,34,3,3,3,3
87.813,17.812,14.125,90.0000,79.669,34,3,3,3,3
87.375,19.125,12.812,90.0000,81.047,34,3,3,3,3
89.063,6.625,9.937,90.0000,84.066,34,3,3,3,3
93.875,-17.375,10.312,90.0000,83.672,34,3,3,3,3
89.375,-32.562,9.187,90.0000,84.853,34,3,3,3,3
86.938,-39.375,3.500,90.0000,90.825,34,3,3,3,3
87.938,-39.250,3.312,90.0000,91.022,34,3,3,3,3
89.688,-37.375,3.625,90.0000,90.694,34,3,3,3,3
94.125,-28.250,11.875,90.0000,82.031,34,3,3,3,3
97.375,-9.312,25.125,90.0000,68.119,34,3,3,3,3
98.688,-4.188,31.750,90.0000,61.162,34,3,3,3,3
100.438,-4.000,34.312,90.0000,58.472,34,3,3,3,3
96.625,-7.063,24.500,90.0000,68.775,34,3,3,3,3
87.313,-12.937,-2.625,90.0000,97.256,34,3,3,3,3
82.438,-14.125,-17.687,90.0000,113.072,34,3,3,3,3
81.313,-13.625,-19.687,90.0000,115.172,34,2,3,3,3
86.625,-11.875,-0.688,90.0000,95.222,34,2,3,3,3
93.063,-11.062,12.750,90.0000,81.112,34,2,3,3,3
104.625,-5.250,27.625,90.0000,65.494,34,2,3,3,3
107.563,-3.937,32.437,90.0000,60.441,34,2,3,3,3
97.750,-10.375,16.000,90.0000,77.700,34,2,3,3,3
86.250,-13.437,-5.313,90.0000,100.078,34,2,3,3,3
83.438,-13.625,-10.437,90.0000,105.459,34,2,3,3,3
82.938,-12.937,-9.937,90.0000,104.934,34,2,3,3,3
85.813,-12.125,-4.313,90.0000,99.028,34,2,3,3,3
92.188,-11.062,9.562,90.0000,84.459,34,2,3,3,3
96.875,-8.750,18.750,90.0000,74.813,34,2,3,3,3
96.813,-7.563,22.375,90.0000,71.006,34,2,3,3,3
95.750,-7.500,24.750,90.0000,68.513,34,2,3,3,3
95.438,-7.750,24.687,90.0000,68.578,34,2,3,3,3
94.750,-8.812,22.750,90.0000,70.612,34,2,3,3,3
94.250,-8.875,19.125,90.0000,74.419,34,2,3,3,3
94.938,-8.687,13.125,90.0000,80.719,34,2,3,3,3
94.125,-9.500,5.875,90.0000,88.331,34,2,3,3,3
92.375,-11.312,-0.125,90.0000,94.631,34,2,3,3,3
91.938,-11.312,-3.187,90.0000,97.847,34,2,3,3,3
91.000,-11.500,-7.688,90.0000,102.572,34,2,3,3,3
91.500,-11.687,-7.938,90.0000,102.834,34,2,3,3,3
91.250,-12.687,-6.125,90.0000,100.931,34,3,3,3,3
92.438,-14.000,-2.625,90.0000,97.256,34,3,3,3,3
93.438,-15.125,1.562,90.0000,92.859,34,3,3,3,3
94.563,-14.937,8.000,90.0000,86.100,34,3,3,3,3
94.625,-14.062,16.625,90.0000,77.044,34,3,3,3,3
94.938,-10.687,30.750,90.0000,62.212,34,3,3,3,3
94.563,-8.812,42.000,90.0000,50.400,34,3,3,3,3
94.125,-7.188,48.875,90.0000,43.181,34,3,3,3,3
93.063,-7.625,49.625,90.0000,42.394,34,3,3,3,3
92.688,-8.687,45.000,90.0000,47.250,34,3,3,3,3
92.000,-9.312,34.937,90.0000,57.816,34,3,3,3,3
91.375,-9.812,24.500,90.0000,68.775,34,3,3,3,3
93.313,-11.062,9.062,90.0000,84.984,34,3,3,3,3
95.688,-7.000,-3.812,90.0000,98.503,34,3,3,3,3
96.063,-8.562,-13.812,90.0000,109.003,34,3,3,3,3
95.750,-9.375,-22.500,90.0000,118.125,34,3,3,3,3
95.938,-9.562,-29.812,90.0000,125.803,34,3,3,3,3
95.188,-9.875,-29.937,90.0000,125.934,34,3,3,3,3
93.438,-9.937,-24.937,90.0000,120.684,34,3,3,3,3
91.625,-9.812,-14.437,90.0000,109.659,34,3,3,3,3
91.563,-9.250,-3.312,90.0000,97.978,34,3,3,3,3
91.813,-7.938,14.625,90.0000,79.144,34,3,3,3,3
91.500,-5.750,34.125,90.0000,58.669,34,3,3,3,3
90.500,-3.687,46.625,90.0000,45.544,34,3,3,3,3
91.625,-1.000,53.875,90.0000,37.931,34,3,3,3,3
90.625,-2.937,55.375,90.0000,36.356,34,3,3,3,3
89.938,-4.938,51.187,90.0000,40.753,34,3,3,3,3
89.500,-6.000,38.750,90.0000,53.812,34,3,3,3,3
88.563,-6.625,25.500,90.0000,67.725,34,3,3,3,3
88.250,-6.500,12.312,90.0000,81.572,34,3,3,3,3
87.750,-7.500,-3.250,90.0000,97.913,34,2,3,3,3
89.000,-9.875,-16.000,90.0000,111.300,34,2,3,3,3
90.625,-11.312,-20.812,90.0000,116.353,34,2,3,3,3
92.625,-11.187,-17.687,90.0000,113.072,34,2,3,3,3
94.500,-10.187,-12.062,90.0000,107.166,34,2,3,3,3
95.625,-6.750,-6.125,90.0000,100.931,34,3,3,3,3
96.375,0.938,0.125,90.0000,94.369,34,3,3,3,3
94.438,4.438,3.375,90.0000,90.956,34,3,3,3,3
92.438,5.875,3.062,90.0000,91.284,34,3,3,3,3
91.188,8.062,3.812,90.0000,90.497,34,3,3,3,3
90.250,8.875,3.562,90.0000,90.759,34,3,3,3,3
90.625,8.562,3.625,90.0000,90.694,34,3,3,3,3
91.125,6.500,3.437,90.0000,90.891,34,3,3,3,3
94.500,2.187,1.000,90.0000,93.450,34,3,3,3,3
96.375,-4.625,-0.563,90.0000,95.091,34,3,3,3,3
98.000,-14.000,2.312,90.0000,92.072,34,3,3,3,3
98.750,-20.000,3.687,90.0000,90.628,34,3,3,3,3
99.125,-25.750,3.375,90.0000,90.956,34,3,3,3,3
99.250,-26.937,2.312,90.0000,92.072,34,3,3,3,3
99.500,-26.312,3.375,90.0000,90.956,34,3,3,3,3
97.313,-17.437,5.438,90.0000,88.791,34,3,3,3,3
99.500,-5.313,12.875,90.0000,80.981,34,3,3,3,3
96.500,0.875,9.625,90.0000,84.394,34,3,3,3,3
96.313,5.438,10.500,90.0000,83.475,34,3,3,3,3
95.125,7.750,9.687,90.0000,84.328,34,3,3,3,3
94.188,8.250,8.687,90.0000,85.378,34,3,3,3,3
94.500,5.500,6.875,90.0000,87.281,34,3,3,3,3
98.188,-4.688,5.500,90.0000,88.725,34,3,3,3,3
101.313,-15.375,2.750,90.0000,91.612,34,3,3,3,3
101.688,-26.250,-2.000,90.0000,96.600,34,3,3,3,3
101.625,-28.500,-3.250,90.0000,97.913,34,3,3,3,3
101.500,-28.500,-0.875,90.0000,95.419,34,3,3,3,3
101.750,-27.500,1.125,90.0000,93.319,34,3,3,3,3
104.063,-22.312,8.687,90.0000,85.378,34,3,3,3,3
109.438,-11.187,26.812,90.0000,66.347,34,3,3,3,3
110.375,-5.813,39.312,90.0000,53.222,34,3,3,3,3
108.563,-4.313,41.750,90.0000,50.662,34,3,3,3,3
108.125,-3.500,42.437,90.0000,49.941,34,3,3,3,3
107.313,-6.125,36.687,90.0000,55.978,34,3,3,3,3
105.250,-10.437,26.625,90.0000,66.544,34,3,3,3,3
102.875,-12.687,17.937,90.0000,75.666,34,3,3,3,3
101.750,-13.312,11.375,90.0000,82.556,34,3,3,3,3
100.063,-13.125,2.937,90.0000,91.416,34,3,3,3,3
98.125,-13.562,-7.125,90.0000,101.981,34,3,3,3,3
97.438,-13.375,-15.312,90.0000,110.578,34,3,3,3,3
96.938,-13.437,-22.437,90.0000,118.059,34,3,3,3,3
97.375,-13.375,-25.812,90.0000,121.603,34,3,3,3,3
97.250,-13.500,-22.437,90.0000,118.059,34,3,3,3,3
97.688,-13.562,-12.812,90.0000,107.953,34,3,3,3,3
98.625,-14.125,-7.000,90.0000,101.850,34,3,3,3,3
99.000,-13.500,-0.688,90.0000,95.222,34,3,3,3,3
98.375,-12.375,7.313,90.0000,86.822,34,3,3,3,3
97.188,-9.937,18.812,90.0000,74.747,34,3,3,3,3
97.125,-8.687,25.250,90.0000,67.987,34,3,3,3,3
97.438,-7.813,29.750,90.0000,63.262,34,3,3,3,3
97.063,-8.437,29.125,90.0000,63.919,34,3,3,3,3
96.625,-10.062,25.875,90.0000,67.331,34,3,3,3,3
95.938,-12.250,20.562,90.0000,72.909,34,3,3,3,3
94.688,-15.312,11.437,90.0000,82.491,34,3,3,3,3
93.750,-16.375,0.875,90.0000,93.581,34,3,3,3,3
94.500,-15.937,-6.625,90.0000,101.456,34,3,3,3,3
95.438,-15.500,-14.187,90.0000,109.397,34,3,3,3,3
96.063,-14.812,-18.375,90.0000,113.794,34,3,3,3,3
96.313,-14.875,-21.500,90.0000,117.075,34,3,3,3,3
96.250,-15.125,-22.062,90.0000,117.666,34,3,3,3,3
96.188,-15.500,-19.125,90.0000,114.581,34,3,3,3,3
97.625,-16.312,-13.812,90.0000,109.003,34,3,3,3,3
99.375,-16.750,-9.000,90.0000,103.950,34,3,3,3,3
99.563,-16.250,-2.750,90.0000,97.388,34,3,3,3,3
98.688,-15.000,4.438,90.0000,89.841,34,3,3,3,3
97.563,-13.375,13.062,90.0000,80.784,34,3,3,3,3
97.313,-12.062,19.500,90.0000,74.025,34,3,3,3,3
97.313,-10.937,23.187,90.0000,70.153,34,3,3,3,3
97.188,-10.750,23.375,90.0000,69.956,34,3,3,3,3
96.313,-11.750,21.000,90.0000,72.450,34,3,3,3,3
95.063,-13.875,16.875,90.0000,76.781,34,3,3,3,3
93.125,-16.625,8.875,90.0000,85.181,34,3,3,3,3
92.188,-17.937,-3.250,90.0000,97.913,34,3,3,3,3
92.125,-16.062,-14.125,90.0000,109.331,34,3,3,3,3
91.938,-15.125,-26.312,90.0000,122.128,34,3,3,3,3
92.875,-15.000,-34.500,90.0000,130.725,34,3,3,3,3
93.188,-15.000,-35.312,90.0000,131.578,34,3,3,3,3
92.875,-14.062,-21.437,90.0000,117.009,34,3,3,3,3
92.500,-13.500,3.000,90.0000,91.350,34,3,3,3,3
93.563,-9.750,19.375,90.0000,74.156,34,2,3,3,3
94.688,-8.187,29.062,90.0000,63.984,34,2,3,3,3
95.438,-6.500,34.437,90.0000,58.341,34,2,3,3,3
95.688,-4.688,36.937,90.0000,55.716,34,2,3,3,3
95.938,-3.937,37.562,90.0000,55.059,34,2,3,3,3
94.813,-5.438,33.125,90.0000,59.719,34,3,3,3,3
93.813,-6.875,25.062,90.0000,68.184,34,3,3,3,3
92.750,-9.125,13.500,90.0000,80.325,34,3,3,3,3
91.125,-8.750,-1.500,90.0000,96.075,34,3,3,3,3
88.938,-8.687,-12.812,90.0000,107.953,34,3,3,3,3
88.313,-8.875,-19.000,90.0000,114.450,34,3,3,3,3
88.688,-9.187,-22.750,90.0000,118.388,34,3,3,3,3
89.500,-9.562,-19.437,90.0000,114.909,34,3,3,3,3
92.188,-8.250,-5.875,90.0000,100.669,34,3,3,3,3
93.438,-3.812,11.312,90.0000,82.622,34,3,3,3,3
94.688,2.562,32.187,90.0000,60.703,34,3,3,3,3
95.313,2.625,34.062,90.0000,58.734,34,3,3,3,3
96.063,3.187,34.937,90.0000,57.816,34,3,3,3,3
95.688,2.500,33.062,90.0000,59.784,34,3,3,3,3
94.500,-0.938,25.625,90.0000,67.594,34,3,3,3,3
91.688,-6.875,4.625,90.0000,89.644,34,3,3,3,3
89.250,-9.937,-3.187,90.0000,97.847,34,3,3,3,3
85.000,-11.375,-16.812,90.0000,112.153,34,3,3,3,3
83.688,-10.187,-30.750,90.0000,126.787,34,3,3,3,3
84.688,-9.062,-34.625,90.0000,130.856,34,3,3,3,3
84.750,-9.000,-32.000,90.0000,128.100,34,3,3,3,3
86.125,-9.187,-22.187,90.0000,117.797,34,3,3,3,3
89.625,-8.437,-10.187,90.0000,105.197,34,3,3,3,3
92.000,-6.625,0.375,90.0000,94.106,34,3,3,3,3
93.438,-2.687,13.687,90.0000,80.128,34,3,3,3,3
93.625,0.375,20.562,90.0000,72.909,34,3,3,3,3
94.500,0.000,19.750,90.0000,73.763,34,3,3,3,3
94.500,-1.687,16.437,90.0000,77.241,34,3,3,3,3
92.438,-6.188,3.750,90.0000,90.562,34,3,3,3,3
90.250,-11.187,-12.125,90.0000,107.231,34,3,3,3,3
88.188,-10.875,-22.500,90.0000,118.125,34,3,3,3,3
87.250,-9.312,-26.125,90.0000,121.931,34,3,3,3,3
87.563,-7.938,-26.625,90.0000,122.456,34,3,3,3,3
92.438,-12.312,-18.000,90.0000,113.400,34,3,3,3,3
94.938,-20.437,0.187,90.0000,94.303,34,3,3,3,3
94.063,-19.750,14.250,90.0000,79.538,34,3,3,3,3
94.438,-15.812,23.750,90.0000,69.563,34,3,3,3,3
93.313,-15.000,25.875,90.0000,67.331,34,3,3,3,3
95.063,-12.437,29.437,90.0000,63.591,34,3,3,3,3
94.750,-12.750,28.250,90.0000,64.837,34,3,3,3,3
92.125,-16.250,14.062,90.0000,79.734,34,3,3,3,3
89.063,-16.875,0.625,90.0000,93.844,34,3,3,3,3
86.563,-15.437,-6.625,90.0000,101.456,34,3,3,3,3
87.750,-14.187,-10.125,90.0000,105.131,34,2,3,3,3
90.125,-13.187,-4.750,90.0000,99.487,34,2,3,3,3
90.875,-13.437,4.313,90.0000,89.972,34,2,3,3,3
95.500,-9.937,23.375,90.0000,69.956,34,2,3,3,3
95.063,-9.312,31.437,90.0000,61.491,34,3,3,3,3
92.250,-8.000,26.812,90.0000,66.347,34,3,3,3,3
88.250,-9.937,17.625,90.0000,75.994,34,3,3,3,3
87.313,-8.375,9.812,90.0000,84.197,34,3,3,3,3
90.625,-5.938,8.187,90.0000,85.903,34,3,3,3,3
93.188,-5.125,11.750,90.0000,82.163,34,2,3,3,3
92.938,-6.750,8.312,90.0000,85.772,34,2,3,3,3
93.313,-9.187,6.813,90.0000,87.347,34,2,3,3,3
96.625,-7.500,12.937,90.0000,80.916,34,2,3,3,3
101.938,-4.500,26.000,90.0000,67.200,34,2,3,3,3
106.313,-2.937,39.875,90.0000,52.631,34,2,3,3,3
105.375,-2.250,43.125,90.0000,49.219,34,2,3,3,3
96.563,-6.000,18.937,90.0000,74.616,34,2,3,3,3
94.625,-4.875,5.625,90.0000,88.594,34,2,3,3,3
95.125,-4.125,5.625,90.0000,88.594,34,2,3,3,3
101.938,0.250,16.125,90.0000,77.569,34,2,3,3,3
106.750,1.125,27.187,90.0000,65.953,34,2,3,3,3
106.563,-2.312,31.437,90.0000,61.491,34,2,3,3,3
101.063,-3.750,22.312,90.0000,71.072,34,2,3,3,3
97.313,-3.937,5.000,90.0000,89.250,34,2,3,3,3
98.063,-5.375,3.250,90.0000,91.087,34,2,3,3,3
97.750,-5.813,2.437,90.0000,91.941,34,2,3,3,3
97.625,-5.688,1.187,90.0000,93.253,34,2,3,3,3
97.625,-6.750,-0.563,90.0000,95.091,34,2,3,3,3
98.125,-6.875,-0.375,90.0000,94.894,34,2,3,3,3
98.375,-6.813,0.063,90.0000,94.434,34,2,3,3,3
98.188,-6.813,0.000,90.0000,94.500,34,2,3,3,3
98.063,-6.813,-0.563,90.0000,95.091,34,2,3,3,3
98.000,-6.750,-0.813,90.0000,95.353,34,3,3,3,3
98.125,-6.750,-0.938,90.0000,95.484,34,3,3,3,3
98.438,-6.625,-0.625,90.0000,95.156,34,3,3,3,3
98.688,-6.625,-0.500,90.0000,95.025,34,3,3,3,3
99.125,-6.563,-0.688,90.0000,95.222,34,3,3,3,3
99.063,-6.125,-0.063,90.0000,94.566,34,3,3,3,3
98.438,-5.125,0.938,90.0000,93.516,34,3,3,3,3
98.500,-5.000,1.250,90.0000,93.187,34,3,3,3,3
98.625,-4.125,1.875,90.0000,92.531,34,3,3,3,3
98.375,-3.312,2.375,90.0000,92.006,34,3,3,3,3
98.500,-3.375,2.062,90.0000,92.334,34,3,3,3,3
98.500,-4.063,0.375,90.0000,94.106,34,3,3,3,3
98.750,-4.813,-1.375,90.0000,95.944,34,3,3,3,3
98.750,-5.000,-2.062,90.0000,96.666,34,3,3,3,3
98.500,-5.188,-2.500,90.0000,97.125,34,3,3,3,3
98.625,-5.063,-2.312,90.0000,96.928,34,3,3,3,3
99.000,-5.125,-2.250,90.0000,96.862,34,3,3,3,3
99.250,-5.188,-1.812,90.0000,96.403,34,3,3,3,3
99.438,-5.438,-1.812,90.0000,96.403,34,3,3,3,3
99.563,-5.688,-1.250,90.0000,95.812,34,3,3,3,3
99.500,-5.625,-1.187,90.0000,95.747,34,3,3,3,3
99.563,-5.813,-1.125,90.0000,95.681,34,3,3,3,3
100.125,-5.750,-1.000,90.0000,95.550,34,3,3,3,3
99.813,-5.938,-1.062,90.0000,95.616,34,3,3,3,3
99.875,-6.063,-1.125,90.0000,95.681,34,3,3,3,3
99.938,-6.063,-1.500,90.0000,96.075,34,3,3,3,3
99.563,-5.250,-0.938,90.0000,95.484,34,3,3,3,3
98.063,-3.750,0.063,90.0000,94.434,34,3,3,3,3
98.375,-2.500,-0.438,90.0000,94.959,34,3,3,3,3
98.750,-2.062,0.438,90.0000,94.041,34,3,3,3,3
100.750,-1.000,3.250,90.0000,91.087,34,3,3,3,3
100.125,-4.313,7.813,90.0000,86.297,34,3,3,3,3
100.500,-6.125,8.812,90.0000,85.247,34,3,3,3,3
98.875,-4.688,10.750,90.0000,83.212,34,3,3,3,3
95.625,-6.563,8.250,90.0000,85.837,34,3,3,3,3
93.000,-8.875,2.437,90.0000,91.941,34,3,3,3,3
92.750,-8.375,1.937,90.0000,92.466,34,3,3,3,3
97.063,-7.000,7.625,90.0000,86.494,34,3,3,3,3
103.438,-5.813,17.750,90.0000,75.862,34,3,3,3,3
102.188,-9.375,22.437,90.0000,70.941,34,3,3,3,3
98.125,-13.437,25.312,90.0000,67.922,34,3,3,3,3
98.875,-11.625,31.375,90.0000,61.556,34,3,3,3,3
101.063,-10.875,37.875,90.0000,54.731,34,3,3,3,3
104.250,-8.687,44.000,90.0000,48.300,34,3,3,3,3
107.875,-5.000,48.687,90.0000,43.378,34,3,3,3,3
105.563,-6.188,44.312,90.0000,47.972,34,3,3,3,3
106.125,-9.000,34.187,90.0000,58.603,34,3,3,3,3
103.875,-12.750,21.000,90.0000,72.450,34,3,3,3,3
102.438,-15.000,9.687,90.0000,84.328,34,3,3,3,3
103.125,-14.125,3.187,90.0000,91.153,34,3,3,3,3
102.813,-14.375,-2.812,90.0000,97.453,34,3,3,3,3
102.188,-14.375,0.875,90.0000,93.581,34,3,3,3,3
103.500,-13.062,20.125,90.0000,73.369,34,3,3,3,3
105.250,-10.062,35.250,90.0000,57.487,34,3,3,3,3
107.250,-8.000,38.750,90.0000,53.812,34,3,3,3,3
107.875,-7.063,36.625,90.0000,56.044,34,3,3,3,3
